DateOnly,Ring Road_00,Ring Road_01,Ring Road_02,Ring Road_03,Ring Road_04,Ring Road_05,Ring Road_06,Ring Road_07,Ring Road_08,Ring Road_09,Ring Road_10,Ring Road_11,Ring Road_12,Ring Road_13,Ring Road_14,Ring Road_15,Ring Road_16,Ring Road_17,Ring Road_18,Ring Road_19,Ring Road_20,Ring Road_21,Ring Road_22,Ring Road_23,Center_00,Center_01,Center_02,Center_03,Center_04,Center_05,Center_06,Center_07,Center_08,Center_09,Center_10,Center_11,Center_12,Center_13,Center_14,Center_15,Center_16,Center_17,Center_18,Center_19,Center_20,Center_21,Center_22,Center_23
2023-05-27,50.30551311433665,50.272,52.840721649484536,50.11350574712644,52.26190476190476,51.68709415584415,49.41583333333333,48.76670476525409,48.61954832442933,49.36617278176948,48.639107059373536,48.13734301561975,48.480033575517396,48.48331444458218,48.93895967636169,48.722464106702915,47.745959922430515,49.81901185770751,49.100144142877234,49.49890533778149,49.638588440948325,48.09905475880052,50.576425164660456,50.32255319148936,53.32801694329183,52.822530864197525,48.92993979200875,55.315647620514405,55.977551020408164,54.261558538404174,53.288522012578625,52.180810152544545,54.26246909369938,48.921332046332054,50.62448060007554,50.464380745041126,50.98400477340695,50.54472672111304,52.70070215996135,51.498442707088316,51.465156904521166,51.88009579371939,52.061562928214926,53.58092928660826,50.86706067769897,50.820361918488274,51.99485596707819,55.003342518881404
2023-05-28,49.77609108159393,52.04729945669543,50.65104166666667,56.46542553191489,50.560227272727275,51.26574500768049,49.290925925925926,49.19620253164557,47.830647709320694,49.2887537993921,48.66284510391893,49.7853776683087,48.71345448147589,48.11145176978052,49.110630597472706,49.09708642299364,49.42255859689847,48.68032733437663,49.2678936605317,50.25602996254682,48.74070208728653,47.83419370698132,49.57386363636364,52.126996493961826,55.35664794007491,53.15997673065736,59.28465909090909,60.78847296494355,64.80290136692575,60.24564796905223,53.44986631016043,51.66275167785235,51.43004807692307,49.587436597737025,51.69519211358589,50.81994879977556,52.18168085690745,50.24722648560275,50.961377397554585,53.71450564747358,51.62220197072393,51.24385637847129,52.35308791644324,52.16620123037073,52.38265539678907,50.1956211327939,47.81129343629344,50.04905303030303
2023-05-29,55.520109235352535,46.455128205128204,46.925,45.5,47.187037037037044,47.1025641025641,48.97666463970812,48.39682242056051,47.88714963045601,47.29439446943195,47.723695652173916,47.98137936989613,48.24905669869699,48.005988468854014,47.78555491990847,48.98995695839311,47.325372208436725,48.54883716518704,48.18839460405725,49.20602189781022,50.2612252209219,48.463057040998216,48.847760477399,48.71073825503356,52.922924901185766,50.15882352941176,54.35181818181819,52.66964285714286,52.16438356164383,49.590643274853804,50.38577359680471,50.83229813664596,48.51174521721802,50.17208255059488,48.39635096046874,50.367614638447975,48.63227840973083,48.202037093341445,50.01003431423521,49.551804219786774,50.068910405160814,49.60303597874379,51.51994830983109,49.90279250769757,51.653214322042516,50.15790379697029,51.43092006033183,48.129470198675506
2023-05-30,51.16411564625851,48.443977591036415,48.742424242424235,54.2,45.14285714285714,45.191847826086956,48.00481782595604,48.31875441488109,47.626134936733315,47.421329419678344,48.00880168041395,46.66322917255279,47.7056117301281,47.98904099479724,48.44914132574929,47.9677971524556,47.71512605042017,47.94600444600445,48.688021239463815,48.9871531979741,48.9508434094641,48.48786354690576,48.97460726456654,50.16581632653062,50.34313725490196,46.090643274853804,48.757575757575765,49.9,56.467543859649126,46.47431752873563,49.913346934392784,50.97418450634676,48.47806451612903,49.355896033530975,46.937052586636305,49.303904859905245,48.83924994672917,47.37450127715269,49.96744670991659,49.125642124897524,48.91441839220463,49.68679203016163,50.489650537634404,49.718281094880155,50.41225755376699,48.88008052553507,51.0705533596838,51.195542472666105
2023-05-31,50.28846153846154,45.63461538461539,54.71212121212121,44.29166666666667,48.11538461538461,47.99122807017544,48.76083707025411,48.82089082516723,48.11759785533931,48.49036770889076,47.34367645515732,47.806030876077315,48.024874724187,48.21028693281507,48.75551822338811,47.74921970348733,48.25253136144849,47.966837271999665,48.43503882462867,49.48872372117201,49.23365605593858,47.914479166666666,50.26976415877762,50.41705498602051,49.58748994368463,47.614150943396226,55.815789473684205,41.34444444444444,56.408163265306115,44.49310938845822,51.764821358460935,51.25280181979583,50.406115112466935,47.42946559613226,47.65852015591075,48.24146341463414,48.39571710582783,49.60123159303882,49.75878058405682,48.86618806306306,49.50955321350058,49.15637840614187,51.08671917143165,50.379335819320346,51.42823812053871,50.486253196930946,50.05188981422165,51.60944347063979
2023-06-01,50.1048906048906,54.54328358208955,48.116279069767444,44.44396551724138,48.323464912280706,47.40330904675167,48.098132780082985,48.47606275303644,49.14562750422346,47.99915342537119,48.39056390203746,48.46957602584543,48.455368327474034,47.49240873787239,48.71726813771613,47.65092054263565,47.867477878813844,48.05387400011678,49.032512746366336,48.86643295354952,48.396248196248195,48.514033013704626,48.20102040816327,49.83769633507853,52.28037904124861,48.158208955223884,50.88095238095238,54.375,52.29365079365079,47.38485576923077,50.94966705836272,50.808787218591135,49.50890804597701,49.22341549295775,48.55974717473196,49.3270750166334,49.245853045535185,49.169188937486496,49.81462783791551,48.93103766447065,49.76848214285714,49.16128390740593,51.059217734743285,52.08632157316368,50.44240458355627,50.91776499429598,50.56029810298103,51.48574893875076
2023-06-02,50.04977502812149,45.51282051282051,47.15891472868217,51.38095238095238,45.2296918767507,48.11964819117159,48.17846646202077,48.24164054336468,48.895658914728685,48.056156886591666,48.25997687861272,48.060359956685716,47.87329608938548,48.6504188529872,47.0145464689941,48.97514534883721,48.441312561603326,48.0441204362257,48.60839278092799,46.06363749688357,38.53713210130048,39.42118226600985,48.0144578313253,50.7043956043956,52.076530612244895,49.53767123287671,48.22768361581921,50.582692307692305,51.87781954887218,49.012514757969306,48.49339622641509,50.05701384747037,50.07777737029974,48.98789454603132,49.44558999456226,50.65779625779626,48.24505692997452,49.351916050196174,49.255248159922104,49.028497301784974,49.788023015473996,50.47545820416599,51.56858959800137,51.21258182858489,51.151429651618685,50.103585271317826,52.672265625,53.57118009098207
2023-06-03,49.45570776255708,53.16435185185185,55.39642857142857,50.86486486486486,49.33333333333333,47.45538348082596,49.13450292397661,51.18692321889996,48.877849440349436,49.1678035000689,48.22581981981982,47.544699872286074,47.40436977820521,48.33812114804405,48.90866468167814,47.93316369804919,49.113199426111905,49.0764880952381,49.01456086495884,50.224427682942974,49.59031621810778,47.87276785714285,48.909521803244154,49.692934782608695,51.011198057204524,50.30833333333334,52.252757793764985,54.040194040194045,52.62517369152386,53.08080024813896,50.74138473642801,52.737118892291306,51.948570586501624,50.86783769769251,50.28445285398928,51.62121332556127,51.36744257118117,51.29034982867161,51.48813029076187,51.765560091677415,51.052557499760084,51.87137096774194,52.08204767172886,51.002523924171,50.06489741757681,49.822526881720435,50.092211709858766,50.092994520253576
2023-06-04,50.57596099491238,50.16625310173697,49.45263157894737,47.73880597014926,53.47587719298246,48.52101449275362,48.82774774774775,47.65514705882353,50.41219366407651,48.37147997121612,48.280523865447535,47.85029913543646,48.52451599931062,48.05370776150386,48.94250012404691,48.41926686960933,49.721371943586746,48.11361568142108,49.45812194036493,50.036999147485076,50.76010006546339,50.06599526970321,48.786016590485865,50.883426097711805,52.069036469419615,50.274448529411764,53.73932072829132,59.04126895002807,55.89999999999999,54.637570394207565,51.55934343434343,50.84561314363144,51.17872807017544,50.33705804824938,51.90110623688728,51.78230852211435,52.5129190765035,51.93018760299151,51.28551355908388,51.17378787878788,50.75592003105591,53.15943820224719,50.97856414534668,51.02306986979644,53.02696104168855,53.10921095800525,48.56683829138063,51.50908455625437
2023-06-05,49.32432432432432,43.765517241379314,43.53333333333333,48.075757575757564,46.98529411764706,46.85185185185185,48.04260536398468,49.8173419233331,48.84396825396826,48.056845995104865,48.81773534496307,47.55154154500916,48.560265830992,48.3661774008513,49.5565697963239,48.53743781094528,48.849777297880955,48.40867514689161,49.20860551354633,48.96640211640212,51.02497506234414,47.651946879834966,48.67421052631579,50.42948717948718,51.102070574511515,50.35775862068965,46.765040650406505,50.5034843205575,49.3,48.51453804347826,49.88079066527342,50.79363117938229,50.45761535134643,48.989216106232604,47.69724396607958,49.17032967032967,48.287568594343604,49.295740440901724,50.323452572347264,49.674686475340565,49.780389397138165,50.50408246580935,51.68397658759847,51.095928912105386,51.12474385245902,50.035405405405406,52.21383054047675,50.95446227477478
2023-06-06,46.9316479400749,45.89285714285714,49.94444444444444,45.993589743589745,51.29813664596273,46.70535393460295,48.5516078184111,48.81305231530577,48.03163396013731,48.52515938069217,47.55550254452926,47.8589679833286,47.9912090995172,48.363855511051774,48.14522601075829,48.67315950920245,48.602206659619455,48.12264244099931,48.8975641966251,50.19372059355773,48.98342490842491,47.567039106145245,49.106941598360656,50.59757266049185,56.46666666666667,50.39830508474576,51.52727272727273,46.76929824561404,51.20579029733959,53.072152509652504,49.439224102008495,53.472628098519046,51.71802589731939,51.42457932020827,47.05528640638359,48.873290658811534,48.854804630083294,48.50328808446456,49.96192498230715,48.97597265023113,49.886739636032324,50.39450839348525,51.70647114457384,51.68630338733432,51.9792042312778,50.6498786407767,50.623932472691166,51.26189024390244
2023-06-07,53.29220779220779,39.64285714285714,42.84210526315789,45.48571428571428,48.3203125,46.11432038834951,47.9874345964801,49.06307692307692,47.49990473166085,47.94287430709156,47.55582264957265,47.852566964285714,48.007143228760214,47.681276803422534,48.2861574074074,47.96719280535928,47.90313694126011,47.67750907181054,49.138608759661395,48.84466829849997,49.58508299269169,46.328744718549814,50.29858347922966,48.40182328190743,50.44441105769231,50.19913211186115,41.40849673202615,53.48351648351648,56.95566318926974,47.9172100605496,50.639660353305416,53.47432323648968,55.506177466150874,51.54755011265863,50.7823929863344,48.62406015037594,49.1091128595812,48.3201950936836,49.751544293767,48.26308323299217,49.35661608452306,50.97474691680392,51.047297110082845,52.055310806135395,51.90853607087611,49.75936308161708,51.042410714285715,50.7010989010989
2023-06-08,51.325,50.013888888888886,45.95833333333333,48.18214285714286,49.6875,48.005439005439,49.40422994853772,49.2640625,48.08065908088891,48.30832465543645,47.688672707889125,47.89608262108262,48.14293600490697,47.78584437381709,48.405525128865975,48.2402447954807,47.77308303862708,48.429808979507776,48.980848505668156,49.4197565282037,50.103386748494145,48.39522342064715,48.09806367900988,48.217261904761905,53.81818181818181,57.5462962962963,50.55797101449275,65.9706800445931,58.612039170506904,43.49701741827726,48.18761261261261,53.17005327245053,52.027378841607565,50.60650826446281,51.73404795883065,49.298767123287675,51.209283380332124,49.241760168302946,49.96297262059974,48.446798384101044,49.54436777920411,50.134420006698676,51.86096356646563,53.34311287729683,52.804939193513974,49.62068512238084,51.49132458738892,50.77169888934594
2023-06-09,51.36581196581197,46.44444444444444,52.081395348837205,49.70098039215686,47.24065934065934,47.59355877616747,48.10864918780279,48.5754949666302,47.95441381423531,47.98286507594391,48.02465062111801,47.633703503069704,48.556836874274936,48.349591347330296,48.764855221627556,48.70201058201059,47.72996680891418,48.12293178519593,48.14103773584906,49.96952627388535,49.64718761285663,48.59326839826839,47.89602272727272,49.62305900621118,49.16787190082645,48.378205128205124,63.95777777777778,48.33413461538461,57.289779681762546,53.97817460317461,50.63975117023897,48.596341158841156,49.44502723052743,53.340939578815835,52.235406324692036,47.98794161479793,50.056319085445296,51.04828166214305,49.43411000763942,50.51751624616248,51.83747412008282,51.065785685495484,55.28732482207059,51.98263929791495,52.2601987926093,51.163487952280036,51.40418287937743,53.690705128205124
2023-06-10,49.92502937720329,51.686286407766985,48.649122807017534,47.95305164319248,51.75205479452055,47.35244565217391,50.11197663096397,48.241379310344826,48.10130834512023,48.716465677179954,48.00365549215407,48.35090340019917,48.41566332218506,49.02329192546584,48.76735035220706,48.7441500655012,48.8822597514458,49.6180640785479,48.98245345770098,49.466266025641026,48.974461228600205,49.82727272727273,48.4792490118577,49.19083782459579,50.419719236674716,50.22469528351881,52.173881673881674,52.28997493734336,51.74679487179487,52.03708791208791,52.886851754845466,50.29896206156049,50.57441822883,51.36824324324324,50.78334947426674,50.76089124098789,50.878375444994354,50.87464219220328,52.124230801300754,50.97917562166759,51.201846086468066,52.115570726093324,55.5985321969697,52.42136574987937,53.14695331489398,51.18510101010101,51.130642085187546,50.575803212851405
2023-06-11,49.53213213213213,54.59564329475834,50.340522875816994,51.037234042553195,53.467948717948715,50.22708674304419,49.627826086956524,48.04197055180955,49.95409982174688,49.01617405582923,48.197131509267436,48.2171931227509,48.98550389644697,48.869732148255636,49.101669449081804,49.19226190476191,49.437812689508796,49.242340848806364,48.25787334189131,49.44363189676945,49.935713050993954,49.7148903424394,50.11441441441441,50.70338058887677,52.482177974434606,52.59871794871795,55.40384615384616,53.43958333333333,55.06186868686869,57.22595704948647,52.24900793650794,50.586833379386576,50.39317211948791,50.31726791726792,52.001200529889054,51.76762698549088,52.07473659003832,52.12848070346849,52.11075282393963,51.05482456140351,52.36217672413793,51.257115874891184,51.7618070152391,51.48002241051145,53.64455102584599,51.18500547521052,50.703853046594986,52.47169811320755
2023-06-12,49.14825581395348,46.04545454545455,41.0595238095238,50.33552631578948,46.79607843137255,46.54,48.18120786978682,49.36187588242844,48.425038699690404,48.33915606783254,48.34080391917382,48.399127223900635,48.5250503626108,48.68155875748503,47.61782442427298,47.829357798165134,48.19554507337526,48.38841008341228,48.62818418903612,49.23957863539721,49.46660692248928,46.63548293811452,46.43760469011725,48.49166666666667,51.81229773462783,46.276315789473685,49.25925925925926,51.2972972972973,50.27142857142857,47.04404404404404,48.55937236824609,53.11815383385304,49.21662620995535,49.164540319439034,48.868366890380315,48.94886906658172,49.90548780487805,49.26662213856336,48.30242789339175,49.92389839491217,50.35934713226321,48.514379084967324,51.44146582142217,51.21185316231755,50.82462204163478,47.86246684350132,51.73795648795649,55.33441558441558
2023-06-13,49.17901234567901,45.535,45.74418604651163,43.85,46.31,46.98570780399274,48.36916264090178,47.89030548796972,46.64215983984525,48.421092173133,47.683873767609555,47.347822925755125,48.27135091783995,47.64498487873101,47.61811709621901,48.232395893580104,48.657800956106044,48.057391237745094,48.32255258899676,48.97601315083199,48.62468085106383,49.3878702904803,46.86435786435787,48.78957055214724,51.40285204991088,45.05357142857143,48.724999999999994,51.352941176470594,53.38389830508475,49.92531779661017,47.987980247449535,51.11674690508941,50.091692789968654,50.38628709454797,50.08413294395773,48.78848484848485,48.35447538495643,47.41894270777766,48.18803708729082,49.734240699296166,49.38657954127959,49.7704559178744,52.49918473225867,51.28691493797561,50.83800065794884,47.74659090909091,51.50154657933042,52.09850577599197
2023-06-14,53.11250603573153,50.31761006289308,35.78055555555555,40.625,46.96071428571429,45.916,49.30147854309412,48.581973903356385,46.99235891744216,44.58496913789595,47.19323763955343,47.5579718875502,48.48165953559925,47.87499096755546,47.268906009245,48.214423180303186,48.309766665482826,48.68500235904695,49.247652336388384,49.4077604726101,49.3787785247176,49.52872117400419,49.33272146847566,49.60247841826789,48.56043956043956,45.16176470588235,48.25340909090909,50.33333333333333,50.65885416666667,49.26873753206041,50.169465511014806,50.02404174192254,49.25051459401409,47.67371564586868,48.79474165853893,50.99416853094706,49.85114839030189,48.77202170963365,49.066813286819354,48.667794527281664,49.47339605980329,52.26205212412109,52.32017077267638,54.04848470976012,50.948701298701295,49.554741353473595,52.29407934281707,51.726558961195835
2023-06-15,48.57921052631579,48.96130952380953,54.83823529411765,48.83418367346938,45.34696969696969,46.95545260156807,48.489206349206356,48.40858365818237,48.36434878587197,47.46500191659774,47.00736998514116,47.316759477404155,49.04054441260745,47.21120357310767,47.72641025641026,48.57456679181092,47.92040472664982,46.896491228070175,45.86822577112919,46.317076364338035,45.68677248677248,43.681465855572995,42.18188013478212,50.50407268170426,49.41685736079329,49.47414880201765,62.676190476190484,52.263636363636365,50.32995951417004,48.23481781376518,50.47447380206001,52.16711956521739,49.354635712703924,48.10121128871129,47.78762652403957,48.46998371998372,49.96729150552801,47.925170068027214,47.682802547770706,50.3263933733547,49.092178123627846,49.796079778299514,50.252965102286396,49.03007500487044,48.340653212032485,46.69537037037037,44.274806642696404,51.10366138059702
2023-06-16,49.3435441370224,47.3099593495935,48.06390977443609,50.13392857142857,48.84756097560975,45.666770186335405,48.48269557823129,48.45806920151155,47.3313492063492,46.4762599469496,47.845602836879436,48.489344162188566,48.074424163407215,47.33195157609471,49.25348958520704,48.460313036399995,47.44218905472637,47.52841090115923,48.7282487562189,49.60183627136752,49.677930746766805,46.81246545052515,48.716839519650655,50.45309973045822,53.630708805261236,50.723253757736515,49.96527777777778,50.73574561403509,56.684615384615384,50.191275167785236,48.96967213114754,52.14589629928135,50.50387067395265,48.416734994218444,49.75828294280676,50.69359780439122,49.6583452211127,49.643104626195594,51.41514494996389,49.809055651702494,50.23323261554175,49.44078072674564,50.73502604166667,51.0968193448051,51.73243559718969,50.247465531224655,51.67142857142858,52.524646464646466
2023-06-17,50.38593415156828,47.42857142857142,50.667377398720674,49.047619047619044,48.34986098239111,48.05155279503106,50.51985111662531,51.75595238095239,48.5555618529434,47.89918946301925,48.63229011035098,46.25655182567726,47.99227440343766,47.042304428983535,48.311335936829465,46.36109607418565,48.60341183146545,43.79273131413852,42.805326218284335,38.74114237636721,39.99033149171271,33.752593360995846,33.730194805194806,47.02142857142857,51.28358208955223,52.470397404703974,51.11255319148936,54.35454545454546,53.73015873015873,53.838435374149654,49.71915739268681,53.11985827860353,52.2757147067492,51.24602822053828,51.33644825474586,50.876345089257946,50.83280051150895,50.85902449822905,50.159126589565126,51.45932295495956,51.561446797793046,50.54802631578947,49.167957288610296,49.26971744471744,47.77159676798769,46.57430891035963,46.3789701897019,50.441826923076924
2023-06-18,49.53320561941251,49.66212121212121,51.27173913043478,54.19827586206897,52.65217391304348,45.42444444444445,49.789355322338835,48.38808952837729,48.06597873671045,54.40361952861953,48.20679144684104,48.24290890269151,48.4007722007722,47.396781789638936,48.31723027375202,48.75045729562403,44.4466429524233,47.80084056772772,40.83393813720408,45.67606970324361,36.17208672086721,37.57269503546099,36.23529411764706,38.12150621118012,52.148737373737376,51.57392102846648,52.56231721034871,54.271480938416424,59.87345537757437,58.65550719785738,52.16589861751152,50.8,50.59394409937888,54.67805376972531,54.17638696255201,53.897189194826865,53.122103406831634,53.705901104102466,53.94513927319683,51.22987856128452,53.08128774595753,51.53755975415434,53.628148577573896,51.7029118422561,52.060943503084296,49.345313223362005,51.681486548107614,50.505132850241544
2023-06-19,49.62098623853211,46.7390350877193,47.19696969696969,48.75,48.33,49.663690476190474,48.54502438669287,48.4764755545322,47.57923109660945,48.28457577847852,48.616262823839364,48.541679357244135,49.00972450282795,49.2684505327245,48.275555555555556,49.45866454689984,48.276005547850204,48.006338501471646,49.1810327540107,49.139730639730644,49.511055034847395,49.4947055992299,47.38939393939394,49.24805194805195,49.93373786407767,46.82413419913419,52.034843205574916,39.5,44.57622377622378,50.59615384615384,50.63031185031185,52.904544649498774,50.46389808375596,49.72265808462491,48.956063702346555,51.5087444968773,49.115804425837325,49.104227794078426,51.31647940074906,52.933109436435124,53.58621424087526,49.34362658374882,51.92797998964981,52.15844764135162,50.50868709346114,50.81752873563218,47.336309523809526,51.21844453888653
2023-06-20,50.18181818181819,48.8448275862069,44.625,44.89655172413793,48.24193548387097,50.9070796460177,47.87484737484738,49.52048081923277,44.11611030478955,44.63489499192246,43.86587183308495,44.39851851851852,43.259552042160735,43.37738246505718,44.07012195121951,44.82843894899536,44.02564102564103,44.59656084656085,45.07702702702703,45.959016393442624,45.97694524495677,44.98257839721254,45.50485436893204,46.95348837209303,54.73947368421052,49.92705167173253,48.504901960784316,48.513513513513516,55.526881720430104,51.2161214953271,48.775000000000006,53.03534482758621,52.43766937669377,51.45595054095827,51.660606060606064,52.35551948051948,51.636655948553056,50.15062761506276,51.542813455657495,51.74376731301939,51.82734806629834,52.18513853904282,51.68,52.19634703196347,52.469500924214415,51.443243243243245,53.12033195020747,53.360189573459714
2023-06-21,44.24576271186441,46.25757575757576,46.208333333333336,45.21621621621622,45.09375,44.82113821138211,44.93243243243244,44.43178170144462,44.332307692307694,44.24242424242424,44.58448275862069,44.70474777448072,45.13576642335767,44.09984399375975,44.30814814814815,44.26193921852388,44.693548387096776,43.93716577540107,44.905080213903744,45.625,45.71025641025641,45.034615384615385,44.333333333333336,44.56,51.92173913043478,51.85915492957746,52.64814814814815,51.595238095238095,53.78181818181818,52.75454545454546,52.54014598540146,53.15112994350282,52.39310344827586,52.194871794871794,52.48301886792453,51.397341211226,52.22133757961783,51.42939481268012,51.80721003134797,51.97293640054127,53.1447902571042,51.74729241877257,51.92493638676845,52.83157894736842,53.8235294117647,50.54683544303798,50.83467741935484,51.493273542600896
2023-06-22,44.72727272727273,45.63934426229508,46.5,45.09756097560975,47.82608695652174,44.15625,45.41463414634146,44.07336523125997,50.73548578199052,47.76600803043111,47.10895989974938,48.399237472766885,48.16122921171217,47.423963133640555,48.07502873563219,48.70498673740053,47.705145719489984,48.645715174896836,49.628484131382265,48.38420913042977,50.002616229198836,48.89637564126924,48.95388933440256,50.92757251381215,49.26229508196721,53.53125,51.94444444444444,52.47826086956522,51.83673469387755,52.18461538461538,50.86861313868613,52.49416909620992,48.289276485788115,48.51339709927481,52.62050586837023,51.41586263434321,51.5938442362591,48.860197368421055,50.23229858463613,50.3868386104704,49.491252814910645,50.98086712946048,50.67984251968504,51.621429937523914,50.89784716639871,49.90616725507502,52.23437062937063,51.43786678403756
2023-06-23,50.327823691460054,42.84915254237288,50.72357723577235,47.019999999999996,51.65873015873016,48.66550925925927,49.568996019460414,48.20336139813752,48.059045704612785,48.12640279334647,48.169544290382404,47.93309840065058,48.23422247686953,48.3396978829756,48.88282461714526,48.3853153790245,49.2312986421593,48.67785092195686,49.1686767550347,48.7038048891545,49.26572902139306,48.86208001464799,49.64147821290679,48.35505587103865,51.54788306451613,49.24107142857143,53.595283018867924,53.04292929292929,50.25284090909091,48.88996848739495,50.42310620479635,51.049781824284636,49.68087719298245,50.06336509290861,49.73505309112434,50.36960726782726,48.95866392600205,51.620130047751914,49.61625089094797,50.52805429864253,51.241661846925005,50.00807339449541,50.87633234252087,51.15860478806907,52.011538268001814,50.97897346555884,49.182357267628944,50.54603773584906
2023-06-24,49.611835973904945,48.64835164835165,47.53809523809524,45.45335820895522,47.760000000000005,44.81966001478197,49.92477096546864,48.890932705086385,49.241699403462825,48.632886304503465,47.7341631947107,48.04141631108918,47.94559029602382,49.105375037959305,49.58892030949295,50.27909090909091,49.22377495462795,48.990755603115154,49.898045970439405,50.07580962605117,48.90580618212197,50.941037735849065,47.58172153195849,48.77830391734825,51.45432692307692,53.44253663003663,52.20375,52.12311901504788,52.32838983050847,51.94498327759197,53.059210526315795,51.60454801464377,51.87314500741997,51.298601225475025,51.49928702911514,50.46263000886882,53.04766385463985,52.268293491124254,51.38594173156035,52.06085643918328,49.87851821192053,52.34141494435612,52.32035531029142,53.49345159151194,51.97009653873322,51.09870079503587,50.594058816525774,50.64341752774588
2023-06-25,49.73529411764706,50.98830594184576,50.466216216216225,48.709349593495936,47.62295081967213,48.501666666666665,49.34844827586207,49.35428715111894,49.68607061177816,50.06091954022989,49.62990224828935,48.901343286009336,49.09505229070446,49.66710663322921,48.90942476056173,48.72320819112628,50.19627454270851,49.89795178824641,50.22160378823164,50.02468908148421,48.5557962529274,49.3630056345135,49.48834273834274,48.22053571428572,50.94691470054447,50.02326127819549,55.23157894736842,53.59061488673139,53.31891025641025,49.78331466965286,52.79621489621489,52.35818713450293,50.93113687782805,50.51320493341675,51.59473360024638,51.336879432624116,53.3227344992051,52.20091604969256,54.16329671620748,53.916786248131544,51.68044419348767,52.04827848973102,53.252950676266735,51.50604999135098,50.93594785521812,52.58911826981246,52.090225563909776,49.60619386227545
2023-06-26,50.43943298969072,42.62777777777778,48.348214285714285,50.06666666666666,46.79813664596273,46.13219696969697,47.10816034359341,48.22223364518008,48.805928460342145,47.75099852848434,47.871861815447595,48.136353615520285,48.51449977635306,47.04595556137593,47.942193649253326,47.877657755230004,48.11732052175644,48.24041967664259,48.26826655238912,49.46105577689244,49.1240970499035,48.15104624582381,49.590852130325814,48.614440639269404,47.986486486486484,43.23970588235295,50.992105263157896,52.17159090909091,48.55124223602485,49.202083763152466,48.18038579067991,50.949191171956535,50.15476470588236,48.04375883184173,49.12515604713872,48.52570266272189,49.44022761815155,48.671106075670345,49.218048594465024,50.24670934039658,50.063284659733824,50.908615114813394,50.814884696016776,51.45803172647467,50.45969438877756,49.70244461420932,49.1834700387332,51.73049289891395
2023-06-27,50.6045918367347,48.815217391304344,44.94934640522876,46.10294117647058,47.5625,49.67152524726704,47.85578539107951,48.40867768595041,48.67571469411092,48.142499287421344,48.010759524624646,47.645830485304174,48.23485990110666,48.032798055119486,47.76667861409797,49.286956809750926,48.341351859892896,48.15324619538537,49.09138114073389,49.307614555256066,49.82179752066116,48.78695652173913,48.78044352860367,48.263128140703515,49.256444150693994,51.11153846153846,53.065602836879435,53.58388704318938,52.5515625,47.61813045711351,49.62152969295826,49.92529761904762,50.37796924253816,48.846325479396164,47.54536534547921,49.47003816793893,49.288399525288,50.33696705426356,49.44756315671809,49.6520625889047,49.830745075223575,50.11022749180644,50.93498798401138,50.999225663716814,51.8135097421717,50.22962510685066,48.925339366515836,48.25429894179895
2023-06-28,48.26991525423729,44.25738916256158,47.80451127819549,46.94186046511628,44.19945355191257,46.26612276612276,48.1648610121169,48.783979863784424,48.56951115976675,47.95216870357058,47.91557418699187,48.379782657912614,48.374010374010375,48.35540952025852,47.909642950709234,49.09231314675708,48.1522198731501,48.75621306616152,48.63229504937372,47.2879553058519,48.92885890151514,49.26492002864646,49.20511583011583,51.691480017566974,51.28726442033124,47.12711864406779,49.20909090909091,52.53409090909091,52.40632754342432,49.67207792207792,49.90888047138047,50.28838613096388,49.43192047192484,50.47366522366522,50.24235796882856,52.42602699386503,52.403903185239415,53.75592514752243,52.75566820276498,53.555897435897435,50.2565896865465,50.64339917495316,50.710192751225065,50.4143425349707,51.03244282876105,49.703619566863544,53.18575310559007,50.61785995279307
2023-06-29,52.62042253521127,47.13992537313433,48.67142857142857,43.33870967741936,45.0875,45.32478632478633,49.66191933458883,48.777688172043014,48.91396233974359,48.40866980938718,47.737930647514304,47.68775854316547,48.596366556017585,48.40012571440644,47.829159663865546,48.35854100921567,49.123605866338806,48.621147390906316,49.21007327035639,48.83032906430883,50.1373491704374,49.00935882118678,49.359792531120334,50.954145516074455,59.37096774193548,52.15880217785844,56.861717100633356,51.992592592592594,50.638888888888886,52.31346899224806,48.33680972388956,50.61683647524609,50.300223850223844,47.73786725119213,48.3442328521093,48.9469246031746,50.83591584782061,50.3264985275957,48.66989870718379,50.31132692459224,49.74295495495495,51.351876967681115,52.788878316626466,52.19254221388368,55.08557773801676,54.21145539906104,50.62877709223224,51.524403633097116
2023-06-30,50.30830280830281,44.524875621890544,48.275675675675686,52.077551020408166,46.62077294685991,50.9675968992248,47.77493287303414,47.85557851239669,48.690336961556284,47.58598804457455,48.32261068539804,47.41004296455424,48.89012397038024,48.08082630942019,48.35767958968479,48.14890004782401,48.470323044584575,47.89816895690015,48.796591442498645,47.87081216599591,49.01555758590935,48.192481751824815,50.7252824858757,49.91983240223464,49.750466592011946,49.76539855072464,48.83487940630798,50.75881261595548,51.88387423935092,49.40225821167883,48.83267590618337,50.566861512411286,50.483869676593024,49.58944048619344,50.79694652722968,50.98916521233275,51.3186279354412,51.18007449690403,52.456964742418705,50.85895941813373,50.08028823707122,49.89923164810054,52.32951671601283,51.34884227479142,51.674036281179134,52.81426521030481,55.2502622263013,51.5799114331723
